num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
18000,0.05,5.75,0.25,0.0,0.8,-3.0,0.6328742504119873,0.023077862993674435,0.5195587277412415,0.005103404137096569,0.47027404233813286,0.0025918357395275575
18000,0.05,5.75,0.25,0.0,0.8,-2.5,0.6419001296162605,0.031202897996996378,0.5194650441408157,0.0038827271362206956,0.46824484691023827,0.004600750911334148
18000,0.05,5.75,0.25,0.0,0.8,-2.0,0.637080080807209,0.023303734815692544,0.5206267088651657,0.0049904135185938284,0.4713973067700863,0.0042160427058763935
18000,0.05,5.75,0.25,0.0,0.8,-1.5,0.6515369862318039,0.05054086589990046,0.5205004662275314,0.003850589671236643,0.4723302647471428,0.0034256192371514426
18000,0.05,5.75,0.25,0.0,0.85,-3.0,0.6318844109773636,0.024020003168653343,0.5198144167661667,0.0042165726927388,0.4700024127960205,0.0045071431056444644
18000,0.05,5.75,0.25,0.0,0.85,-2.5,0.6429940089583397,0.031342978405509994,0.5199546366930008,0.004544649575052062,0.4682534672319889,0.0038764294692491055
18000,0.05,5.75,0.25,0.0,0.85,-2.0,0.6396108567714691,0.018396808599692456,0.5196712836623192,0.004324085157919758,0.470947939902544,0.004681790586695383
18000,0.05,5.75,0.25,0.0,0.85,-1.5,0.6531078368425369,0.049709111647106514,0.5203086137771606,0.003629752603726324,0.47268469259142876,0.002062748950083591
18000,0.05,5.75,0.25,0.0,0.9,-3.0,0.6341507211327553,0.019599096107560433,0.5186147838830948,0.0036812383706001984,0.46906327828764915,0.006184999692065059
18000,0.05,5.75,0.25,0.0,0.9,-2.5,0.6429111957550049,0.030051398735851685,0.5221976563334465,0.004319596359559977,0.46958790346980095,0.00283816161213622
18000,0.05,5.75,0.25,0.0,0.9,-2.0,0.6396108567714691,0.018396808599692456,0.5193220600485802,0.004564843640055029,0.4682990200817585,0.006872719760908818
18000,0.05,5.75,0.25,0.0,0.9,-1.5,0.6467169299721718,0.05420525522012469,0.5202882066369057,0.003974841766623042,0.472963385283947,0.0020837137256058107
18000,0.05,5.75,0.25,0.0,0.95,-3.0,0.6404695808887482,0.02581682179188983,0.5143714398145676,0.008579517057490557,0.46670373529195786,0.004808344343830851
18000,0.05,5.75,0.25,0.0,0.95,-2.5,0.6380336880683899,0.01863436475356773,0.5190981924533844,0.004899915019866211,0.4695092402398586,0.0027522715730982834
18000,0.05,5.75,0.25,0.0,0.95,-2.0,0.6372127458453178,0.03584054948050905,0.5199886858463287,0.004371112428605259,0.46890564635396004,0.00581906461166129
18000,0.05,5.75,0.25,0.0,0.95,-1.5,0.6467169299721718,0.05420525522012469,0.5193539932370186,0.0034303129522756984,0.4739313833415508,0.003121664243444413
18000,0.05,5.75,0.25,0.0,1.0,-3.0,0.6449277922511101,0.02600708709431918,0.5134285390377045,0.008236667747040526,0.4665992446243763,0.005884714286239401
18000,0.05,5.75,0.25,0.0,1.0,-2.5,0.6302215680480003,0.020410453551720012,0.5191963762044907,0.003272798822436504,0.4687374606728554,0.00387370479998201
18000,0.05,5.75,0.25,0.0,1.0,-2.0,0.6359071284532547,0.036443945710684,0.5197383612394333,0.0036696374083541945,0.4685843251645565,0.005756902115740966
18000,0.05,5.75,0.25,0.0,1.0,-1.5,0.6467169299721718,0.05420525522012469,0.5189338177442551,0.0034322530247875836,0.4728897623717785,0.003937542114450556
18000,0.05,5.75,0.25,0.05,0.8,-3.0,0.6326120421290398,0.020152560354524188,0.5191842094063759,0.004295539807736503,0.46995747089385986,0.003348900319939838
18000,0.05,5.75,0.25,0.05,0.8,-2.5,0.6414254456758499,0.03132337966292676,0.5198369473218918,0.004142130170062796,0.46878620982170105,0.00522076320415076
18000,0.05,5.75,0.25,0.05,0.8,-2.0,0.6409977078437805,0.056611386644135966,0.5186712145805359,0.004286971370184769,0.4696767255663872,0.005891555421690832
18000,0.05,5.75,0.25,0.05,0.8,-1.5,0.6518252193927765,0.05028476899234753,0.519944079220295,0.003078287973680528,0.47332291677594185,0.005997741585901413
18000,0.05,5.75,0.25,0.05,0.85,-3.0,0.6340740695595741,0.01908737547117068,0.520340733230114,0.003902168894922305,0.4692141115665436,0.003552303074047436
18000,0.05,5.75,0.25,0.05,0.85,-2.5,0.6387391090393066,0.03111547745498192,0.5198376178741455,0.004120255334145081,0.4695178456604481,0.0030183354582191775
18000,0.05,5.75,0.25,0.05,0.85,-2.0,0.6262816414237022,0.016311202386035947,0.5182745605707169,0.004283840082609123,0.4703660272061825,0.006712078442858031
18000,0.05,5.75,0.25,0.05,0.85,-1.5,0.6485608816146851,0.052592671250000805,0.520224392414093,0.0031986101785669487,0.4736221544444561,0.004802269238045141
18000,0.05,5.75,0.25,0.05,0.9,-3.0,0.6276816427707672,0.02066390829365288,0.5146630555391312,0.0036017112092197353,0.46785668283700943,0.004374488915764481
18000,0.05,5.75,0.25,0.05,0.9,-2.5,0.6341951712965965,0.019125071616680426,0.5195206105709076,0.00329590013064185,0.46885355189442635,0.0032565605897427095
18000,0.05,5.75,0.25,0.05,0.9,-2.0,0.6401850208640099,0.03237093575468221,0.5197335034608841,0.003764379762911193,0.4708675220608711,0.0073763957722582695
18000,0.05,5.75,0.25,0.05,0.9,-1.5,0.6485608816146851,0.052592671250000805,0.519737534224987,0.0037287858093406033,0.47394830733537674,0.00463344871725443
18000,0.05,5.75,0.25,0.05,0.95,-2.5,0.6341951712965965,0.019125071616680426,0.5212676301598549,0.005260360275327831,0.46855704113841057,0.004713616613985636
18000,0.05,5.75,0.25,0.05,0.95,-2.0,0.6381841152906418,0.033156959838271355,0.5194520279765129,0.0046410020976816665,0.4694483056664467,0.0064366966166432785
18000,0.05,5.75,0.25,0.05,0.95,-1.5,0.6476768478751183,0.05279495695800256,0.5206334218382835,0.003911872663178845,0.4729805327951908,0.004551446962613455
