sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.001,1.0,0.25,0.3,0.9,-1.5,0.9696720242500305,0.004622664616991904,0.9373438507318497,0.0020497265352902093,0.9172369241714478,0.0019776341830190897
0.001,1.0,0.25,0.0,0.9,-1.5,0.9749476164579391,0.006261921661740561,0.9401739612221718,0.0015285011233135014,0.920465737581253,0.0017282574992463777
0.001,1.0,0.25,0.05,0.9,-1.5,0.9748650640249252,0.005445328770740534,0.9393532201647758,0.001881808723934538,0.9213995188474655,0.0023259677481998354
0.001,1.0,0.25,0.1,0.9,-1.5,0.9726862832903862,0.004726849207455485,0.9396526664495468,0.0024572765383319727,0.9197207167744637,0.001888917770227308
0.001,1.0,0.25,0.15,0.9,-1.5,0.9729967340826988,0.005702502072473139,0.9383269101381302,0.0021172203824629627,0.9189568981528282,0.00338625932985069
0.001,1.0,0.25,0.3,0.9,-2.0,0.9698414951562881,0.0055115781006728586,0.9365579634904861,0.003068519932733804,0.9165270999073982,0.001608185376319138
0.001,1.0,0.25,0.0,0.9,-2.0,0.9711697846651077,0.0032144163839905636,0.9389552921056747,0.0016948281866418597,0.9189946353435516,0.0021476548217524262
0.001,1.0,0.25,0.05,0.9,-2.0,0.9717575237154961,0.0037043480463737712,0.9391703084111214,0.0017114296274847855,0.9192748889327049,0.002386134496216977
0.001,1.0,0.25,0.1,0.9,-2.0,0.9713728651404381,0.0031067058366653954,0.9393853917717934,0.0020140573641756706,0.919626958668232,0.0023982964648400977
0.001,1.0,0.25,0.15,0.9,-2.0,0.9724237397313118,0.004180461260436824,0.937586210668087,0.002842783395834922,0.9177463948726654,0.0022916866794168186
0.001,1.0,0.25,0.3,0.9,-4.0,0.9641571715474129,0.0036677367916907286,0.933066800236702,0.003255036156881594,0.9125079810619354,0.0018058211209201766
0.001,1.0,0.25,0.0,0.9,-4.0,0.9687832370400429,0.0035810844115028166,0.9346159622073174,0.003132757501852664,0.9141940176486969,0.0014521789758237095
0.001,1.0,0.25,0.05,0.9,-4.0,0.9694192856550217,0.004070517264816138,0.9356487616896629,0.003235139472077902,0.9142327979207039,0.0018475846695946822
0.001,1.0,0.25,0.1,0.9,-4.0,0.9685903564095497,0.003540354626278817,0.9344756007194519,0.003959487119767114,0.9139918386936188,0.0022893295863454432
0.001,1.0,0.25,0.15,0.9,-4.0,0.9690629243850708,0.004155562583478801,0.9345755875110626,0.0035768292125020855,0.9135909527540207,0.0018099315542397653
0.001,1.0,0.25,0.3,0.95,-1.5,0.9694889113306999,0.007252167663117803,0.9371843710541725,0.001991040215500996,0.917929895222187,0.0025204167217723734
0.001,1.0,0.25,0.0,0.95,-1.5,0.9765205830335617,0.006033162909737739,0.9396005272865295,0.002838560918232413,0.9195633828639984,0.0019257687669367533
0.001,1.0,0.25,0.05,0.95,-1.5,0.9752654880285263,0.005683915054808213,0.9395767524838448,0.0019039134607557885,0.9203018471598625,0.0027457143659980966
0.001,1.0,0.25,0.1,0.95,-1.5,0.9720597416162491,0.005920115087794242,0.9397790059447289,0.0021769174897090277,0.9200909286737442,0.002668433733751095
0.001,1.0,0.25,0.15,0.95,-1.5,0.9745609164237976,0.005463394331712603,0.9386286959052086,0.0028562768269765827,0.9188617318868637,0.00264731257628605
0.001,1.0,0.25,0.3,0.95,-2.0,0.968167208135128,0.005054636053277516,0.9375279173254967,0.0023806541209916462,0.9167215079069138,0.0024344781825991076
0.001,1.0,0.25,0.0,0.95,-2.0,0.9726363494992256,0.0033722380614835627,0.9385711923241615,0.00200782460119783,0.9180538058280945,0.0017017799305041892
0.001,1.0,0.25,0.05,0.95,-2.0,0.9715564101934433,0.002717660240446395,0.9400394186377525,0.002281001828480945,0.9190667048096657,0.0031163837233288776
0.001,1.0,0.25,0.1,0.95,-2.0,0.9725624173879623,0.004773737936872047,0.9389715492725372,0.0018032391358452056,0.9184613078832626,0.0029239111792636035
0.001,1.0,0.25,0.15,0.95,-2.0,0.9717775285243988,0.0034262836880268586,0.9381279051303864,0.0024615261166304123,0.917727567255497,0.0019040912096930462
0.001,1.0,0.25,0.3,0.95,-4.0,0.964877113699913,0.003774743909335397,0.9328370168805122,0.004008682029127757,0.9115384146571159,0.0012123572184755428
0.001,1.0,0.25,0.0,0.95,-4.0,0.9689037501811981,0.0032844095498364397,0.9347109347581863,0.002946024860276649,0.9140047654509544,0.002413659999901284
0.001,1.0,0.25,0.05,0.95,-4.0,0.9684224501252174,0.0037579660609325634,0.9354285076260567,0.0038394490187830836,0.9141187220811844,0.0016565527405778037
0.001,1.0,0.25,0.1,0.95,-4.0,0.9665836095809937,0.00417199591280811,0.9338509291410446,0.0038185566416609534,0.9138719066977501,0.001495930009198295
0.001,1.0,0.25,0.15,0.95,-4.0,0.9681801646947861,0.00472285486857825,0.9343056604266167,0.002904837787200927,0.9131594449281693,0.00171811187998224
